hostname, date time,#threads,operations/thread,total time taken(ms),#total operations,operations per second,Latency(microseconds),search weight,insert weight,delete weight,#search operations,#insert operations,#remove operations,size before,size after,#successful search operations,#successful insert operations,#successful remove operations,min key,max key,distribution type
sahil-lab-pc,2018-02-27 01:23:42,31,8000000,69221,248000000,3582.73,8.65269,10,45,45,24799813,111597715,111602472,15,35,12202038,54807802,54807782,5,80,uniform
sahil-lab-pc,2018-02-27 01:26:01,31,16000000,138830,496000000,3572.71,8.67689,10,45,45,49589739,223186243,223224018,15,45,24394260,109614769,109614739,5,80,uniform
sahil-lab-pc,2018-02-27 01:26:10,32,1000000,8891,32000000,3599.15,8.89193,10,45,45,3200691,14400815,14398494,15,34,1573649,7071875,7071856,5,80,uniform
sahil-lab-pc,2018-02-27 01:26:27,32,2000000,17697,64000000,3616.43,8.84887,10,45,45,6402064,28796781,28801155,15,29,3150673,14143073,14143059,5,80,uniform
sahil-lab-pc,2018-02-27 01:27:03,32,4000000,35734,128000000,3582.02,8.93371,10,45,45,12807481,57596735,57595784,15,36,6299325,28288772,28288751,5,80,uniform
sahil-lab-pc,2018-02-27 01:28:14,32,8000000,70832,256000000,3614.19,8.85404,10,45,45,25603223,115191083,115205694,15,35,12599183,56573806,56573786,5,80,uniform
sahil-lab-pc,2018-02-27 01:30:37,32,16000000,142688,512000000,3588.25,8.91804,10,45,45,51193328,230398038,230408634,15,43,25182438,113135770,113135742,5,80,uniform
sahil-lab-pc,2018-02-27 01:30:46,33,1000000,9118,33000000,3619.21,9.11865,10,45,45,3299492,14848122,14852386,15,39,1621476,7293627,7293603,5,80,uniform
sahil-lab-pc,2018-02-27 01:31:05,33,2000000,18432,66000000,3580.73,9.21628,10,45,45,6599667,29695245,29705088,15,40,3247492,14581496,14581471,5,80,uniform
sahil-lab-pc,2018-02-27 01:31:41,33,4000000,36712,132000000,3595.55,9.17815,10,45,45,13193534,59401955,59404511,15,41,6491950,29170545,29170519,5,80,uniform
sahil-lab-pc,2018-02-27 01:32:55,33,8000000,73557,264000000,3589.05,9.19472,10,45,45,26400417,118798825,118800758,15,43,12989079,58346122,58346094,5,80,uniform
sahil-lab-pc,2018-02-27 01:35:23,33,16000000,147479,528000000,3580.17,9.21749,10,45,45,52795171,237588209,237616620,15,38,25969615,116684117,116684094,5,80,uniform
sahil-lab-pc,2018-02-27 01:35:32,34,1000000,9435,34000000,3603.6,9.43557,10,45,45,3399145,15302552,15298303,15,41,1673168,7512509,7512483,5,80,uniform
sahil-lab-pc,2018-02-27 01:35:51,34,2000000,18924,68000000,3593.32,9.4623,10,45,45,6800432,30596972,30602596,15,38,3343558,15025969,15025946,5,80,uniform
sahil-lab-pc,2018-02-27 01:36:29,34,4000000,37655,136000000,3611.74,9.41395,10,45,45,13597162,61211306,61191532,15,42,6688662,30052140,30052113,5,80,uniform
sahil-lab-pc,2018-02-27 01:37:44,34,8000000,75488,272000000,3603.22,9.43607,10,45,45,27199232,122409183,122391585,15,37,13387133,60107855,60107833,5,80,uniform
sahil-lab-pc,2018-02-27 01:40:16,34,16000000,151209,544000000,3597.67,9.45061,10,45,45,54406783,244797895,244795322,15,37,26768287,120204834,120204812,5,80,uniform
sahil-lab-pc,2018-02-27 01:40:26,35,1000000,9683,35000000,3614.58,9.68384,10,45,45,3500140,15752764,15747096,15,39,1722173,7737416,7737392,5,80,uniform
sahil-lab-pc,2018-02-27 01:40:45,35,2000000,19409,70000000,3606.57,9.70454,10,45,45,7000857,31497491,31501652,15,36,3443771,15467384,15467363,5,80,uniform
sahil-lab-pc,2018-02-27 01:41:24,35,4000000,38565,140000000,3630.23,9.64134,10,45,45,14001051,62996946,63002003,15,36,6888794,30936930,30936909,5,80,uniform
sahil-lab-pc,2018-02-27 01:42:41,35,8000000,77666,280000000,3605.18,9.70827,10,45,45,27994341,125997704,126007955,15,30,13773804,61879546,61879531,5,80,uniform
sahil-lab-pc,2018-02-27 01:45:16,35,16000000,154850,560000000,3616.4,9.67816,10,45,45,55997052,252017195,251985753,15,42,27557852,123750631,123750604,5,80,uniform
sahil-lab-pc,2018-02-27 01:45:26,36,1000000,9943,36000000,3620.64,9.94387,10,45,45,3598932,16195008,16206060,15,35,1769831,7954752,7954732,5,80,uniform
sahil-lab-pc,2018-02-27 01:45:46,36,2000000,19937,72000000,3611.38,9.9685,10,45,45,7195923,32410237,32393840,15,43,3540807,15911030,15911002,5,80,uniform
sahil-lab-pc,2018-02-27 01:46:26,36,4000000,39846,144000000,3613.91,9.9617,10,45,45,14401077,64801341,64797582,15,31,7082196,31818269,31818253,5,80,uniform
sahil-lab-pc,2018-02-27 01:47:46,36,8000000,79829,288000000,3607.71,9.97873,10,45,45,28798685,129586597,129614718,15,41,14166950,63648361,63648335,5,80,uniform
sahil-lab-pc,2018-02-27 01:50:25,36,16000000,158732,576000000,3628.76,9.92078,10,45,45,57605248,259184912,259209840,15,34,28330579,127292143,127292124,5,80,uniform
sahil-lab-pc,2018-02-27 01:50:35,37,1000000,10194,37000000,3629.59,10.1948,10,45,45,3701171,16645159,16653670,15,43,1819746,8173145,8173117,5,80,uniform
sahil-lab-pc,2018-02-27 01:50:56,37,2000000,20288,74000000,3647.48,10.1443,10,45,45,7398978,33303568,33297454,15,37,3642021,16354225,16354203,5,80,uniform
sahil-lab-pc,2018-02-27 01:51:36,37,4000000,40692,148000000,3637.08,10.1731,10,45,45,14799137,66594156,66606707,15,36,7281182,32705201,32705180,5,80,uniform
sahil-lab-pc,2018-02-27 01:52:58,37,8000000,81707,296000000,3622.7,10.2135,10,45,45,29607101,133190867,133202032,15,39,14564208,65416322,65416298,5,80,uniform
sahil-lab-pc,2018-02-27 01:55:42,37,16000000,163595,592000000,3618.69,10.2247,10,45,45,59205047,266387028,266407925,15,33,29127698,130815052,130815034,5,80,uniform
sahil-lab-pc,2018-02-27 01:55:53,38,1000000,10508,38000000,3616.29,10.5081,10,45,45,3801029,17097613,17101358,15,35,1868219,8399805,8399785,5,80,uniform
sahil-lab-pc,2018-02-27 01:56:14,38,2000000,20960,76000000,3625.95,10.48,10,45,45,7600817,34191819,34207364,15,28,3738427,16796979,16796966,5,80,uniform
sahil-lab-pc,2018-02-27 01:56:56,38,4000000,42110,152000000,3609.59,10.5277,10,45,45,15198852,68399651,68401497,15,38,7478680,33591443,33591420,5,80,uniform
sahil-lab-pc,2018-02-27 01:58:20,38,8000000,84043,304000000,3617.2,10.5055,10,45,45,30397608,136773982,136828410,15,34,14953480,67183226,67183207,5,80,uniform
sahil-lab-pc,2018-02-27 02:01:09,38,16000000,168625,608000000,3605.63,10.5391,10,45,45,60794657,273612020,273593323,15,39,29908806,134359003,134358979,5,80,uniform
sahil-lab-pc,2018-02-27 02:01:20,39,1000000,10736,39000000,3632.64,10.7366,10,45,45,3902275,17547927,17549798,15,41,1920795,8617930,8617904,5,80,uniform
sahil-lab-pc,2018-02-27 02:01:41,39,2000000,21377,78000000,3648.78,10.6888,10,45,45,7799485,35103101,35097414,15,39,3837597,17233666,17233642,5,80,uniform
sahil-lab-pc,2018-02-27 02:02:24,39,4000000,42974,156000000,3630.1,10.7437,10,45,45,15596290,70197361,70206349,15,42,7677262,34475718,34475691,5,80,uniform
sahil-lab-pc,2018-02-27 02:03:50,39,8000000,86298,312000000,3615.38,10.7873,10,45,45,31194711,140394730,140410559,15,36,15341710,68951058,68951037,5,80,uniform
sahil-lab-pc,2018-02-27 02:06:43,39,16000000,172707,624000000,3613.06,10.7942,10,45,45,62389428,280797547,280813025,15,32,30694023,137896264,137896247,5,80,uniform
sahil-lab-pc,2018-02-27 02:06:56,40,1000000,11025,40000000,3628.12,11.0257,10,45,45,3998404,18002776,17998820,15,31,1965751,8835105,8835089,5,80,uniform
sahil-lab-pc,2018-02-27 02:07:18,40,2000000,21825,80000000,3665.52,10.913,10,45,45,8003776,36007615,35988609,15,47,3938042,17678878,17678846,5,80,uniform
sahil-lab-pc,2018-02-27 02:08:01,40,4000000,43778,160000000,3654.8,10.9447,10,45,45,15998306,71991253,72010441,15,46,7866179,35355614,35355583,5,80,uniform
sahil-lab-pc,2018-02-27 02:09:30,40,8000000,88180,320000000,3628.94,11.0226,10,45,45,32001438,143989995,144008567,15,35,15747110,70718991,70718971,5,80,uniform
sahil-lab-pc,2018-02-27 02:12:40,30,1000000,8748,30000000,3429.36,8.7488,10,45,45,3000439,13500195,13499366,15,38,1474197,6629685,6629662,5,80,uniform
sahil-lab-pc,2018-02-27 02:12:57,30,2000000,16774,60000000,3576.96,8.38745,10,45,45,6000453,27004259,26995288,15,37,2952864,13261410,13261388,5,80,uniform
sahil-lab-pc,2018-02-27 02:13:31,30,4000000,33522,120000000,3579.74,8.38069,10,45,45,11998456,54003056,53998488,15,34,5901405,26516330,26516311,5,80,uniform
sahil-lab-pc,2018-02-27 02:14:38,30,8000000,67190,240000000,3571.96,8.39886,10,45,45,23994045,107992489,108013466,15,35,11799837,53038017,53037997,5,80,uniform
sahil-lab-pc,2018-02-27 02:16:53,30,16000000,134518,480000000,3568.3,8.40742,10,45,45,47996626,216006973,215996401,15,38,23615408,106080018,106079995,5,80,uniform
sahil-lab-pc,2018-02-27 02:17:02,31,1000000,8640,31000000,3587.96,8.64084,10,45,45,3098648,13952892,13948460,15,42,1526607,6852755,6852728,5,80,uniform
sahil-lab-pc,2018-02-27 02:17:19,31,2000000,17177,62000000,3609.48,8.58888,10,45,45,6199113,27902834,27898053,15,36,3051776,13704035,13704014,5,80,uniform
sahil-lab-pc,2018-02-27 02:17:53,31,4000000,34498,124000000,3594.41,8.62459,10,45,45,12398963,55807227,55793810,15,35,6099181,27403107,27403087,5,80,uniform
sahil-lab-pc,2018-02-27 02:19:03,31,8000000,69342,248000000,3576.48,8.66777,10,45,45,24798235,111613056,111588709,15,36,12201007,54809151,54809130,5,80,uniform
sahil-lab-pc,2018-02-27 02:21:20,31,16000000,137594,496000000,3604.81,8.59968,10,45,45,49606526,223191637,223201837,15,34,24410327,109601757,109601738,5,80,uniform
sahil-lab-pc,2018-02-27 02:21:29,32,1000000,8893,32000000,3598.34,8.89342,10,45,45,3200733,14397058,14402209,15,36,1575835,7073134,7073113,5,80,uniform
sahil-lab-pc,2018-02-27 02:21:47,32,2000000,17853,64000000,3584.83,8.92698,10,45,45,6401519,28797215,28801266,15,31,3150712,14144810,14144794,5,80,uniform
sahil-lab-pc,2018-02-27 02:22:23,32,4000000,35457,128000000,3610.01,8.86436,10,45,45,12798413,57607102,57594485,15,41,6296298,28281464,28281438,5,80,uniform
sahil-lab-pc,2018-02-27 02:23:34,32,8000000,71183,256000000,3596.36,8.89794,10,45,45,25599018,115194699,115206283,15,39,12594234,56570100,56570076,5,80,uniform
sahil-lab-pc,2018-02-27 02:25:57,32,16000000,142602,512000000,3590.41,8.91269,10,45,45,51193209,230390128,230416663,15,40,25187909,113153728,113153703,5,80,uniform
sahil-lab-pc,2018-02-27 02:26:06,33,1000000,9117,33000000,3619.61,9.11704,10,45,45,3298586,14848341,14853073,15,42,1622913,7294486,7294459,5,80,uniform
sahil-lab-pc,2018-02-27 02:26:24,33,2000000,18333,66000000,3600.07,9.16657,10,45,45,6601513,29698993,29699494,15,38,3248443,14585308,14585285,5,80,uniform
sahil-lab-pc,2018-02-27 02:27:01,33,4000000,36427,132000000,3623.69,9.10678,10,45,45,13201169,59392337,59406494,15,36,6497965,29171521,29171500,5,80,uniform
sahil-lab-pc,2018-02-27 02:28:14,33,8000000,73431,264000000,3595.21,9.17897,10,45,45,26403288,118798486,118798226,15,42,12993756,58342009,58341982,5,80,uniform
sahil-lab-pc,2018-02-27 02:30:41,33,16000000,146744,528000000,3598.1,9.17151,10,45,45,52806823,237581469,237611708,15,41,25977218,116685376,116685350,5,80,uniform
sahil-lab-pc,2018-02-27 02:30:51,34,1000000,9376,34000000,3626.28,9.37693,10,45,45,3398395,15300747,15300858,15,38,1672281,7513761,7513738,5,80,uniform
sahil-lab-pc,2018-02-27 02:31:10,34,2000000,18879,68000000,3601.89,9.43977,10,45,45,6798269,30607216,30594515,15,23,3345143,15028907,15028899,5,80,uniform
sahil-lab-pc,2018-02-27 02:31:47,34,4000000,37806,136000000,3597.31,9.45165,10,45,45,13597812,61198736,61203452,15,33,6687271,30056716,30056698,5,80,uniform
sahil-lab-pc,2018-02-27 02:33:03,34,8000000,75503,272000000,3602.51,9.43795,10,45,45,27201044,122402809,122396147,15,39,13384531,60113534,60113510,5,80,uniform
sahil-lab-pc,2018-02-27 02:35:34,34,16000000,151010,544000000,3602.41,9.43816,10,45,45,54401651,244806661,244791688,15,40,26767892,120214024,120213999,5,80,uniform
sahil-lab-pc,2018-02-27 02:35:44,35,1000000,9673,35000000,3618.32,9.67335,10,45,45,3499770,15754869,15745361,15,40,1722840,7734472,7734447,5,80,uniform
sahil-lab-pc,2018-02-27 02:36:03,35,2000000,19412,70000000,3606.02,9.7062,10,45,45,7002415,31501351,31496234,15,39,3449299,15469173,15469149,5,80,uniform
sahil-lab-pc,2018-02-27 02:36:42,35,4000000,38786,140000000,3609.55,9.69653,10,45,45,13994965,63007693,62997342,15,43,6889508,30940011,30939983,5,80,uniform
sahil-lab-pc,2018-02-27 02:38:00,35,8000000,77197,280000000,3627.08,9.64967,10,45,45,28003161,125998194,125998645,15,36,13777871,61879506,61879485,5,80,uniform
sahil-lab-pc,2018-02-27 02:40:36,35,16000000,155947,560000000,3590.96,9.74671,10,45,45,55990270,252016344,251993386,15,42,27546078,123755796,123755769,5,80,uniform
sahil-lab-pc,2018-02-27 02:40:46,36,1000000,10017,36000000,3593.89,10.0178,10,45,45,3600062,16195103,16204835,15,39,1769988,7956479,7956455,5,80,uniform
sahil-lab-pc,2018-02-27 02:41:06,36,2000000,19907,72000000,3616.82,9.95397,10,45,45,7199720,32398823,32401457,15,34,3542523,15909930,15909911,5,80,uniform
sahil-lab-pc,2018-02-27 02:41:46,36,4000000,39923,144000000,3606.94,9.98085,10,45,45,14397480,64799786,64802734,15,35,7082603,31825720,31825700,5,80,uniform
sahil-lab-pc,2018-02-27 02:43:06,36,8000000,79956,288000000,3601.98,9.99453,10,45,45,28795482,129596144,129608374,15,28,14168977,63647683,63647670,5,80,uniform
sahil-lab-pc,2018-02-27 02:45:45,36,16000000,159461,576000000,3612.17,9.96631,10,45,45,57598800,259191021,259210179,15,42,28336478,127284874,127284847,5,80,uniform
sahil-lab-pc,2018-02-27 02:45:56,37,1000000,10229,37000000,3617.17,10.2295,10,45,45,3699583,16649314,16651103,15,43,1820037,8176114,8176086,5,80,uniform
sahil-lab-pc,2018-02-27 02:46:16,37,2000000,20443,74000000,3619.82,10.2217,10,45,45,7396214,33295820,33307966,15,34,3638391,16354090,16354071,5,80,uniform
sahil-lab-pc,2018-02-27 02:46:57,37,4000000,40992,148000000,3610.46,10.2482,10,45,45,14797409,66600992,66601599,15,38,7278784,32706478,32706455,5,80,uniform
sahil-lab-pc,2018-02-27 02:48:19,37,8000000,81986,296000000,3610.37,10.2483,10,45,45,29594201,133210575,133195224,15,37,14557501,65419032,65419010,5,80,uniform
sahil-lab-pc,2018-02-27 02:51:03,37,16000000,163526,592000000,3620.22,10.2204,10,45,45,59213314,266406844,266379842,15,40,29136212,130804190,130804165,5,80,uniform
sahil-lab-pc,2018-02-27 02:51:14,38,1000000,10510,38000000,3615.6,10.51,10,45,45,3800303,17104073,17095624,15,38,1868938,8398120,8398097,5,80,uniform
sahil-lab-pc,2018-02-27 02:51:35,38,2000000,21012,76000000,3616.98,10.5065,10,45,45,7600750,34188539,34210711,15,38,3738573,16793229,16793206,5,80,uniform
sahil-lab-pc,2018-02-27 02:52:17,38,4000000,41960,152000000,3622.5,10.49,10,45,45,15199580,68400580,68399840,15,38,7477370,33591725,33591702,5,80,uniform
sahil-lab-pc,2018-02-27 02:53:41,38,8000000,84209,304000000,3610.07,10.5262,10,45,45,30400978,136806550,136792472,15,37,14963340,67185881,67185859,5,80,uniform
sahil-lab-pc,2018-02-27 02:56:29,38,16000000,167933,608000000,3620.49,10.4958,10,45,45,60804124,273607542,273588334,15,42,29918501,134357751,134357724,5,80,uniform
sahil-lab-pc,2018-02-27 02:56:40,39,1000000,10741,39000000,3630.95,10.7412,10,45,45,3896616,17549543,17553841,15,33,1917007,8619056,8619038,5,80,uniform
sahil-lab-pc,2018-02-27 02:57:02,39,2000000,21503,78000000,3627.4,10.752,10,45,45,7796181,35100653,35103166,15,37,3831541,17242401,17242379,5,80,uniform
sahil-lab-pc,2018-02-27 02:57:45,39,4000000,42650,156000000,3657.68,10.6626,10,45,45,15607484,70201333,70191183,15,35,7678952,34469995,34469975,5,80,uniform
sahil-lab-pc,2018-02-27 02:59:11,39,8000000,86130,312000000,3622.43,10.7663,10,45,45,31201425,140403991,140394584,15,31,15353084,68946053,68946037,5,80,uniform
sahil-lab-pc,2018-02-27 03:02:02,39,16000000,171317,624000000,3642.37,10.7073,10,45,45,62408291,280811410,280780299,15,48,30710657,137879376,137879343,5,80,uniform
sahil-lab-pc,2018-02-27 03:02:17,40,1000000,10965,40000000,3647.97,10.9657,10,45,45,3998622,18006683,17994695,15,38,1968728,8839781,8839758,5,80,uniform
sahil-lab-pc,2018-02-27 03:02:39,40,2000000,22084,80000000,3622.53,11.0424,10,45,45,8002944,35998036,35999020,15,40,3937360,17677347,17677322,5,80,uniform
sahil-lab-pc,2018-02-27 03:03:23,40,4000000,44041,160000000,3632.98,11.0104,10,45,45,16000735,72000732,71998533,15,37,7870172,35352994,35352972,5,80,uniform
sahil-lab-pc,2018-02-27 03:04:52,40,8000000,88272,320000000,3625.16,11.034,10,45,45,31997645,144009480,143992875,15,41,15745879,70715241,70715215,5,80,uniform
sahil-lab-pc,2018-02-27 03:08:00,30,1000000,8616,30000000,3481.89,8.616,10,45,45,2999970,13498238,13501792,15,28,1476324,6630814,6630801,5,80,uniform
sahil-lab-pc,2018-02-27 03:08:17,30,2000000,16838,60000000,3563.37,8.4192,10,45,45,5999676,27004424,26995900,15,30,2953004,13259298,13259283,5,80,uniform
sahil-lab-pc,2018-02-27 03:08:51,30,4000000,33605,120000000,3570.9,8.40144,10,45,45,11997914,54006488,53995598,15,41,5902326,26520254,26520228,5,80,uniform
sahil-lab-pc,2018-02-27 03:09:58,30,8000000,67131,240000000,3575.1,8.39149,10,45,45,24010412,107996030,107993558,15,24,11814204,53040086,53040077,5,80,uniform
sahil-lab-pc,2018-02-27 03:12:12,30,16000000,133954,480000000,3583.32,8.37217,10,45,45,48002504,215994463,216003033,15,34,23618466,106083802,106083783,5,80,uniform
sahil-lab-pc,2018-02-27 03:12:21,31,1000000,8693,31000000,3566.09,8.69372,10,45,45,3098343,13948817,13952840,15,44,1524212,6852633,6852604,5,80,uniform
sahil-lab-pc,2018-02-27 03:12:38,31,2000000,17381,62000000,3567.11,8.69055,10,45,45,6197560,27903289,27899151,15,40,3051646,13702192,13702167,5,80,uniform
sahil-lab-pc,2018-02-27 03:13:13,31,4000000,34454,124000000,3599,8.61354,10,45,45,12401127,55798067,55800806,15,40,6100937,27403099,27403074,5,80,uniform
sahil-lab-pc,2018-02-27 03:14:22,31,8000000,69463,248000000,3570.25,8.68297,10,45,45,24792753,111597547,111609700,15,41,12197823,54808744,54808718,5,80,uniform
sahil-lab-pc,2018-02-27 03:16:41,31,16000000,138828,496000000,3572.77,8.6768,10,45,45,49615038,223182269,223202693,15,42,24409395,109615968,109615941,5,80,uniform
sahil-lab-pc,2018-02-27 03:16:50,32,1000000,8899,32000000,3595.91,8.89904,10,45,45,3199938,14400571,14399491,15,40,1574250,7072878,7072853,5,80,uniform
sahil-lab-pc,2018-02-27 03:17:08,32,2000000,17688,64000000,3618.27,8.84421,10,45,45,6402990,28804052,28792958,15,40,3152911,14141213,14141188,5,80,uniform
sahil-lab-pc,2018-02-27 03:17:44,32,4000000,35787,128000000,3576.72,8.94675,10,45,45,12798613,57590082,57611305,15,35,6296271,28286918,28286898,5,80,uniform
sahil-lab-pc,2018-02-27 03:18:55,32,8000000,71269,256000000,3592.02,8.9087,10,45,45,25599063,115196274,115204663,15,31,12593115,56573780,56573764,5,80,uniform
sahil-lab-pc,2018-02-27 03:21:17,32,16000000,141911,512000000,3607.9,8.8695,10,45,45,51194409,230404667,230400924,15,29,25181052,113137788,113137774,5,80,uniform
sahil-lab-pc,2018-02-27 03:21:26,33,1000000,9183,33000000,3593.6,9.18387,10,45,45,3303381,14853288,14843331,15,39,1626263,7293692,7293668,5,80,uniform
sahil-lab-pc,2018-02-27 03:21:45,33,2000000,18462,66000000,3574.91,9.23104,10,45,45,6597928,29698766,29703306,15,37,3246315,14586820,14586798,5,80,uniform
sahil-lab-pc,2018-02-27 03:22:22,33,4000000,36771,132000000,3589.79,9.19288,10,45,45,13195121,59397680,59407199,15,33,6489978,29172279,29172261,5,80,uniform
sahil-lab-pc,2018-02-27 03:23:35,33,8000000,73536,264000000,3590.08,9.19201,10,45,45,26397039,118806836,118796125,15,43,12990551,58342245,58342217,5,80,uniform
sahil-lab-pc,2018-02-27 03:26:02,33,16000000,147012,528000000,3591.54,9.18829,10,45,45,52794840,237605613,237599547,15,54,25971151,116689657,116689618,5,80,uniform
sahil-lab-pc,2018-02-27 03:26:12,34,1000000,9382,34000000,3623.96,9.38207,10,45,45,3398052,15298548,15303400,15,37,1672132,7512612,7512590,5,80,uniform
sahil-lab-pc,2018-02-27 03:26:31,34,2000000,18877,68000000,3602.27,9.4388,10,45,45,6801104,30604619,30594277,15,42,3345380,15028400,15028373,5,80,uniform
sahil-lab-pc,2018-02-27 03:27:09,34,4000000,37922,136000000,3586.31,9.48057,10,45,45,13603998,61192994,61203008,15,42,6689455,30057421,30057394,5,80,uniform
sahil-lab-pc,2018-02-27 03:28:25,34,8000000,75910,272000000,3583.19,9.48882,10,45,45,27206735,122404622,122388643,15,46,13384829,60113261,60113230,5,80,uniform
sahil-lab-pc,2018-02-27 03:30:56,34,16000000,151434,544000000,3592.32,9.46465,10,45,45,54411829,244797899,244790272,15,42,26767632,120211738,120211711,5,80,uniform
sahil-lab-pc,2018-02-27 03:31:06,35,1000000,9679,35000000,3616.08,9.67957,10,45,45,3500978,15753619,15745403,15,37,1724728,7733207,7733185,5,80,uniform
sahil-lab-pc,2018-02-27 03:31:26,35,2000000,19434,70000000,3601.93,9.71747,10,45,45,6997253,31499769,31502978,15,33,3441485,15470515,15470497,5,80,uniform
sahil-lab-pc,2018-02-27 03:32:04,35,4000000,38760,140000000,3611.97,9.69012,10,45,45,13999377,63002209,62998414,15,29,6886204,30939793,30939779,5,80,uniform
sahil-lab-pc,2018-02-27 03:33:22,35,8000000,77834,280000000,3597.4,9.72932,10,45,45,28000495,125993999,126005506,15,33,13773606,61878444,61878426,5,80,uniform
sahil-lab-pc,2018-02-27 03:35:58,35,16000000,155354,560000000,3604.67,9.70968,10,45,45,56006972,252005540,251987488,15,36,27555208,123743612,123743591,5,80,uniform
sahil-lab-pc,2018-02-27 03:36:08,36,1000000,9929,36000000,3625.74,9.92939,10,45,45,3599438,16197759,16202803,15,45,1770565,7957505,7957475,5,80,uniform
sahil-lab-pc,2018-02-27 03:36:28,36,2000000,19807,72000000,3635.08,9.90385,10,45,45,7201321,32397119,32401560,15,36,3542639,15910177,15910156,5,80,uniform
sahil-lab-pc,2018-02-27 03:37:08,36,4000000,39817,144000000,3616.55,9.95432,10,45,45,14395229,64809135,64795636,15,43,7084790,31819230,31819202,5,80,uniform
sahil-lab-pc,2018-02-27 03:38:27,36,8000000,79647,288000000,3615.96,9.95598,10,45,45,28806766,129593011,129600223,15,44,14169979,63643389,63643360,5,80,uniform
sahil-lab-pc,2018-02-27 03:41:07,36,16000000,160132,576000000,3597.03,10.0083,10,45,45,57594315,259212522,259193163,15,38,28337320,127294702,127294679,5,80,uniform
sahil-lab-pc,2018-02-27 03:41:18,37,1000000,10205,37000000,3625.67,10.2054,10,45,45,3699101,16654322,16646577,15,34,1819223,8177695,8177676,5,80,uniform
sahil-lab-pc,2018-02-27 03:41:38,37,2000000,20416,74000000,3624.61,10.2083,10,45,45,7399273,33298679,33302048,15,29,3638018,16351793,16351779,5,80,uniform
sahil-lab-pc,2018-02-27 03:42:19,37,4000000,40971,148000000,3612.31,10.243,10,45,45,14805550,66589733,66604717,15,41,7279529,32703546,32703520,5,80,uniform
sahil-lab-pc,2018-02-27 03:43:41,37,8000000,81817,296000000,3617.83,10.2272,10,45,45,29604251,133200792,133194957,15,33,14561848,65401554,65401536,5,80,uniform
sahil-lab-pc,2018-02-27 03:46:25,37,16000000,163544,592000000,3619.82,10.2215,10,45,45,59198888,266383882,266417230,15,35,29120173,130818038,130818018,5,80,uniform
sahil-lab-pc,2018-02-27 03:46:36,38,1000000,10527,38000000,3609.77,10.5277,10,45,45,3801193,17101420,17097387,15,33,1870300,8398282,8398264,5,80,uniform
sahil-lab-pc,2018-02-27 03:46:57,38,2000000,20931,76000000,3630.98,10.4658,10,45,45,7598292,34204677,34197031,15,39,3738041,16793778,16793754,5,80,uniform
sahil-lab-pc,2018-02-27 03:47:39,38,4000000,42063,152000000,3613.63,10.5159,10,45,45,15198408,68399177,68402415,15,29,7475871,33592922,33592908,5,80,uniform
sahil-lab-pc,2018-02-27 03:49:03,38,8000000,84171,304000000,3611.7,10.5215,10,45,45,30406623,136783888,136809489,15,39,14963168,67183096,67183072,5,80,uniform
sahil-lab-pc,2018-02-27 03:51:51,38,16000000,167728,608000000,3624.92,10.483,10,45,45,60809436,273602879,273587685,15,52,29918786,134352504,134352467,5,80,uniform
sahil-lab-pc,2018-02-27 03:52:02,39,1000000,10742,39000000,3630.61,10.7424,10,45,45,3899970,17549480,17550550,15,38,1917665,8619407,8619384,5,80,uniform
sahil-lab-pc,2018-02-27 03:52:23,39,2000000,21540,78000000,3621.17,10.7701,10,45,45,7803172,35096997,35099831,15,31,3842300,17236455,17236439,5,80,uniform
sahil-lab-pc,2018-02-27 03:53:07,39,4000000,43154,156000000,3614.96,10.7885,10,45,45,15595116,70203813,70201071,15,40,7675013,34472905,34472880,5,80,uniform
sahil-lab-pc,2018-02-27 03:54:33,39,8000000,85937,312000000,3630.57,10.7422,10,45,45,31192839,140397388,140409773,15,46,15348141,68943578,68943547,5,80,uniform
sahil-lab-pc,2018-02-27 03:57:24,39,16000000,171721,624000000,3633.8,10.7326,10,45,45,62398843,280802683,280798474,15,36,30697780,137898265,137898244,5,80,uniform
sahil-lab-pc,2018-02-27 03:57:39,40,1000000,11061,40000000,3616.31,11.061,10,45,45,4002080,17996255,18001665,15,37,1966795,8836313,8836291,5,80,uniform
sahil-lab-pc,2018-02-27 03:58:01,40,2000000,21980,80000000,3639.67,10.99,10,45,45,8000502,36006329,35993169,15,32,3936048,17678941,17678924,5,80,uniform
sahil-lab-pc,2018-02-27 03:58:45,40,4000000,43977,160000000,3638.27,10.9944,10,45,45,15996784,72014569,71988647,15,42,7870125,35355798,35355771,5,80,uniform
sahil-lab-pc,2018-02-27 04:00:12,40,8000000,87587,320000000,3653.51,10.9485,10,45,45,31996485,143993448,144010067,15,30,15734907,70713266,70713251,5,80,uniform
sahil-lab-pc,2018-02-27 04:03:21,30,1000000,8389,30000000,3576.11,8.38969,10,45,45,3002704,13504324,13492972,15,36,1477289,6627901,6627880,5,80,uniform
sahil-lab-pc,2018-02-27 04:03:38,30,2000000,16758,60000000,3580.38,8.37932,10,45,45,5998360,27007794,26993846,15,35,2953273,13259833,13259813,5,80,uniform
sahil-lab-pc,2018-02-27 04:04:12,30,4000000,33645,120000000,3566.65,8.41129,10,45,45,12001269,54001586,53997145,15,26,5901430,26521984,26521973,5,80,uniform
